age,gender,weight_kg,height_m,bmi,fat_percentage,experience_level,goal,resting_bpm,avg_bpm,max_bpm,hrv_ms,session_date,hour_of_day,workout_type,session_duration_hours,workout_frequency_days_week,muscles_trained,calories_burned,water_intake_liters,time_in_gym_min,idle_time_min,completion_pct,sleep_hours,cumulative_load_7d_kcal,fatigue_score,recovery_ready,workout_completed,protein_target_g
42,Female,52.0,1.7,18.0,15.1,3,General Fitness,54,139,155,47.1,2024-04-28,9,CrossFit,1.21,5,"Shoulders, Chest",532,1.7,86,31,98.4,5.5,320,36.1,1,1,22
35,Male,106.4,1.8,32.9,31.3,2,General Fitness,63,163,185,65.4,2024-04-24,7,CrossFit,0.77,4,"Shoulders, Chest",651,2.5,44,9,97.4,7.5,468,34.9,1,1,29
18,Female,69.9,1.67,24.9,17.8,2,Weight Loss,45,169,190,52.2,2024-03-14,17,Yoga,1.39,4,Legs,290,3.0,93,24,88.0,7.3,142,25.6,1,1,23
32,Male,107.4,1.81,32.8,30.5,2,Weight Loss,64,137,148,80.3,2024-11-11,17,Cardio,1.29,4,"Legs, Chest, Arms",968,1.7,84,28,90.8,6.7,427,31.3,1,1,39
26,Female,45.0,1.64,16.7,9.8,1,Muscle Gain,73,158,170,53.6,2024-05-12,11,Strength,0.95,3,"Arms, Core, Full Body",216,2.5,63,24,71.0,7.3,82,27.0,1,0,20
56,Female,70.3,1.58,28.1,30.4,1,Weight Loss,64,138,142,40.3,2024-07-05,21,HIIT,0.36,3,Core,246,3.3,29,5,94.6,7.4,109,29.4,1,1,17
33,Male,65.7,1.69,23.1,19.1,3,General Fitness,62,140,153,28.7,2024-07-19,8,Cardio,0.97,2,"Arms, Full Body",433,2.2,61,24,100.0,8.4,125,21.6,1,1,23
36,Female,81.2,1.57,33.0,31.7,2,Muscle Gain,70,160,184,69.7,2024-04-03,19,HIIT,0.59,6,"Core, Arms, Chest",378,1.8,51,18,100.0,9.5,416,17.0,1,1,28
40,Male,74.5,1.7,25.7,23.8,2,Muscle Gain,71,148,178,55.6,2024-12-24,17,HIIT,0.67,3,"Core, Full Body",451,3.9,40,17,77.1,5.9,171,32.5,1,0,29
35,Male,66.3,1.78,21.0,17.0,2,Weight Loss,48,150,175,67.7,2024-12-06,10,Cardio,1.73,2,Shoulders,808,1.6,115,45,100.0,5.7,239,30.7,1,1,30
51,Male,78.9,1.7,27.1,28.1,1,Weight Loss,65,130,154,72.3,2024-06-18,8,CrossFit,1.49,4,"Core, Full Body",1001,2.6,95,40,71.1,7.1,669,39.9,1,0,36
28,Female,56.4,1.63,21.3,15.8,2,Muscle Gain,89,167,185,20.0,2024-06-15,18,Strength,1.6,2,"Shoulders, Back, Arms",462,1.9,116,44,93.8,4.9,119,56.4,0,1,24
36,Female,57.5,1.66,20.9,17.2,2,Weight Loss,51,125,151,32.2,2024-08-20,10,HIIT,0.85,2,"Chest, Full Body, Back",364,1.8,61,20,84.4,7.6,115,30.8,1,1,15
27,Female,76.3,1.65,28.0,23.6,2,Endurance,64,164,186,34.6,2024-09-06,19,Cardio,1.45,4,"Full Body, Shoulders, Core",876,3.1,86,31,93.6,7.1,363,43.8,1,1,21
21,Male,83.5,1.78,26.4,20.3,2,Flexibility,84,148,182,38.7,2024-01-16,21,HIIT,0.57,4,Chest,388,2.3,47,28,60.1,7.4,280,25.6,1,0,31
28,Female,78.6,1.69,27.6,23.4,1,Weight Loss,76,147,166,51.6,2024-02-03,8,HIIT,0.74,4,"Legs, Back",523,2.8,49,22,72.2,6.7,343,40.9,1,0,22
34,Female,49.1,1.65,18.1,13.3,1,Endurance,59,127,157,80.0,2024-08-31,7,Strength,1.18,4,"Legs, Chest",274,0.7,86,30,83.4,7.3,141,30.4,1,1,32
30,Male,92.3,1.88,26.1,22.0,3,General Fitness,67,174,190,74.0,2024-02-27,10,Strength,0.78,4,"Back, Arms, Shoulders",344,2.9,60,20,100.0,7.5,221,27.2,1,1,30
28,Female,73.7,1.78,23.1,18.0,2,Muscle Gain,64,146,171,49.1,2024-06-28,17,Strength,0.6,4,"Full Body, Back",251,1.9,53,16,77.9,7.2,172,26.5,1,0,35
20,Male,45.0,1.75,14.7,8.0,2,General Fitness,57,155,158,50.0,2024-09-02,9,Strength,1.7,4,Shoulders,392,1.0,113,34,94.9,5.7,181,47.6,1,1,22
34,Female,80.9,1.64,30.0,27.6,1,Weight Loss,64,138,165,45.9,2024-08-24,21,HIIT,0.51,3,"Full Body, Arms",398,4.0,45,24,69.2,7.2,155,29.3,1,0,28
19,Male,65.2,1.75,21.3,13.7,1,Muscle Gain,62,159,177,61.8,2024-03-28,19,Strength,1.36,4,"Chest, Shoulders",449,3.0,92,35,65.6,8.9,308,22.7,1,0,30
42,Male,66.3,1.85,19.4,16.7,2,Weight Loss,66,143,159,59.1,2024-05-24,21,Cardio,1.65,3,"Legs, Chest",861,2.7,106,31,86.4,7.2,373,31.9,1,1,26
35,Male,92.3,1.87,26.4,23.5,2,General Fitness,57,157,165,71.1,2024-06-27,11,Strength,0.7,3,"Core, Full Body",334,3.5,57,19,89.6,7.1,153,19.3,1,1,36
20,Female,80.3,1.67,28.8,23.0,2,Weight Loss,52,136,155,71.0,2024-11-05,9,HIIT,0.62,3,Chest,457,2.7,41,21,88.1,8.6,198,3.8,1,1,25
31,Male,95.8,1.65,35.0,32.9,1,Muscle Gain,64,132,152,20.0,2024-10-21,12,HIIT,1.08,2,"Shoulders, Chest",1013,1.9,75,24,84.7,6.3,328,53.6,0,1,33
27,Male,100.2,1.86,29.1,24.9,2,General Fitness,82,161,170,51.9,2024-03-06,17,Cardio,1.42,4,"Arms, Chest, Core",1080,2.4,92,28,84.3,7.9,665,42.5,1,1,30
38,Female,74.8,1.64,27.9,26.0,1,General Fitness,65,152,160,87.7,2024-09-17,19,HIIT,0.61,4,"Arms, Core, Legs",486,2.0,51,20,65.7,6.5,282,22.1,1,0,24
48,Female,53.3,1.66,19.3,18.0,1,General Fitness,61,118,141,51.2,2024-02-22,20,Yoga,0.79,3,"Arms, Back, Shoulders",136,2.1,53,22,82.6,8.1,40,19.5,1,1,22
18,Male,70.7,1.75,23.0,15.5,2,Muscle Gain,72,145,171,77.8,2024-07-26,17,Strength,0.84,6,"Legs, Chest",270,1.5,58,18,92.9,7.8,254,16.9,1,1,32
36,Male,115.5,1.83,34.5,33.5,1,Endurance,63,128,149,53.9,2024-12-31,9,HIIT,1.07,4,Full Body,1097,1.7,74,23,97.4,6.6,695,52.3,0,1,26
33,Male,71.6,1.69,25.2,21.6,1,Muscle Gain,83,152,181,63.5,2024-02-24,10,Cardio,0.98,5,"Legs, Arms",543,3.2,76,29,78.1,6.7,316,37.9,1,0,20
41,Male,97.4,1.86,28.1,26.9,2,Endurance,64,141,160,32.3,2024-06-15,18,Strength,1.03,4,"Arms, Shoulders, Legs",503,2.8,69,19,100.0,8.0,237,35.2,1,1,30
37,Female,90.4,1.59,35.6,35.0,2,Muscle Gain,72,160,179,33.0,2024-10-11,18,Cardio,1.39,3,"Shoulders, Chest, Core",994,2.1,91,29,98.4,5.1,459,55.5,0,1,26
27,Female,50.3,1.62,19.2,13.0,3,Endurance,57,142,154,64.5,2024-11-28,17,Strength,0.99,6,"Back, Chest, Legs",265,1.7,63,21,100.0,6.6,234,28.2,1,1,30
31,Female,77.3,1.63,29.0,25.7,2,Muscle Gain,70,142,149,72.6,2024-02-06,8,Yoga,0.79,5,"Full Body, Core",163,2.2,52,22,92.3,7.6,82,15.9,1,1,25
27,Male,79.7,1.66,29.0,24.8,1,General Fitness,67,139,173,60.5,2024-06-03,20,Strength,0.73,4,"Arms, Full Body",321,1.2,56,17,88.5,6.7,161,22.6,1,1,42
45,Female,57.6,1.58,23.1,21.9,1,Weight Loss,64,137,166,35.4,2024-09-29,19,Strength,1.18,3,"Core, Chest",326,2.6,81,31,62.5,7.1,146,34.0,1,0,36
35,Female,74.5,1.63,28.1,25.6,3,Muscle Gain,59,163,171,50.9,2024-08-24,7,Cardio,1.35,3,Back,718,3.3,91,38,97.2,5.0,339,49.2,1,1,25
54,Female,77.3,1.71,26.5,28.0,2,Muscle Gain,58,121,142,80.1,2024-07-24,11,HIIT,0.67,5,"Back, Core",444,4.4,59,18,89.4,6.1,289,28.5,1,1,12
34,Female,49.7,1.63,18.7,14.1,2,Weight Loss,67,166,185,89.9,2024-10-29,18,HIIT,0.41,2,"Core, Shoulders, Chest",195,1.6,26,18,85.5,7.7,54,5.1,1,1,21
27,Female,78.1,1.68,27.7,23.2,1,Weight Loss,71,142,159,53.7,2024-07-30,17,Strength,0.72,4,"Arms, Back",275,3.2,65,30,68.9,6.2,136,29.2,1,0,31
19,Female,77.5,1.64,28.8,22.7,2,Weight Loss,63,168,184,21.8,2024-05-02,12,Yoga,1.13,4,Chest,249,1.9,84,31,89.3,5.7,171,49.0,1,1,29
18,Male,70.8,1.81,21.5,13.7,1,General Fitness,67,152,175,76.8,2024-11-13,18,CrossFit,1.88,3,"Back, Shoulders",1093,1.6,121,41,89.5,8.1,481,21.4,1,1,34
19,Female,84.2,1.64,31.4,25.8,2,General Fitness,64,148,174,49.5,2024-05-04,6,Cardio,1.57,5,Core,849,1.6,106,34,96.4,7.5,546,37.9,1,1,29
37,Male,86.3,1.79,26.8,24.5,3,Weight Loss,65,169,183,68.9,2024-10-07,17,Yoga,1.11,5,"Chest, Shoulders",268,2.6,73,34,98.1,5.9,158,19.7,1,1,29
40,Female,57.5,1.56,23.7,21.4,3,Muscle Gain,62,165,180,55.6,2024-03-22,9,Cardio,1.0,3,Core,389,1.8,72,26,100.0,7.1,135,25.6,1,1,31
19,Male,91.5,1.74,30.2,24.4,2,Muscle Gain,65,155,173,37.3,2024-09-03,7,Strength,1.13,4,"Arms, Chest, Shoulders",506,2.0,89,24,98.6,5.9,368,51.5,0,1,40
43,Female,54.8,1.67,19.7,17.3,2,Muscle Gain,90,153,177,56.2,2024-07-15,17,Cardio,1.2,5,"Core, Arms",519,2.1,79,19,93.6,6.8,361,42.4,1,1,12
30,Female,68.2,1.68,24.1,19.6,3,Weight Loss,68,152,175,76.2,2024-02-03,7,Strength,1.59,4,"Back, Shoulders, Chest",566,1.9,104,37,91.8,7.2,304,32.2,1,1,37
36,Male,89.1,1.84,26.4,23.8,2,General Fitness,71,156,176,52.0,2024-06-23,8,CrossFit,1.32,4,"Core, Chest, Arms",1100,1.8,85,30,96.2,6.2,608,46.7,1,1,35
51,Male,87.7,1.71,30.1,31.6,1,General Fitness,69,126,145,39.3,2024-04-16,17,Strength,1.36,4,"Full Body, Arms",645,0.6,89,27,78.7,7.7,334,37.4,1,0,44
43,Female,75.0,1.74,24.8,23.4,2,Weight Loss,62,154,176,23.2,2024-12-21,21,HIIT,0.45,3,"Arms, Back",291,2.6,35,5,100.0,7.9,123,30.3,1,1,31
32,Female,62.3,1.61,24.0,20.0,1,Endurance,77,138,154,44.6,2024-10-29,18,Strength,1.44,6,"Arms, Back, Core",449,2.6,91,22,96.5,7.3,387,46.6,1,1,34
26,Male,89.4,1.86,25.8,20.7,2,Weight Loss,62,135,161,46.8,2024-08-08,9,HIIT,0.83,4,Shoulders,666,1.9,58,17,93.6,7.4,381,43.4,1,1,21
18,Male,67.5,1.87,19.2,11.0,2,Muscle Gain,75,155,166,71.4,2024-08-10,12,Strength,1.21,3,"Arms, Full Body, Legs",338,2.8,83,27,90.2,5.5,117,28.0,1,1,30
27,Female,74.5,1.6,29.3,25.2,2,General Fitness,61,141,157,32.6,2024-10-17,12,Yoga,1.03,5,"Shoulders, Full Body, Arms",208,3.6,70,28,87.8,8.4,168,25.2,1,1,30
32,Male,93.3,1.8,28.7,25.6,2,Endurance,55,148,172,86.1,2024-06-24,7,Strength,1.17,4,"Full Body, Back, Legs",538,2.5,69,23,91.3,6.9,282,4.4,1,1,48
25,Male,73.2,1.85,21.4,15.2,1,Muscle Gain,68,137,147,33.3,2024-10-05,7,CrossFit,0.88,3,"Legs, Full Body",540,3.6,62,27,70.3,6.1,209,34.0,1,0,34
33,Male,98.3,1.89,27.6,24.5,2,General Fitness,53,157,164,100.0,2024-12-21,7,Yoga,0.94,5,"Full Body, Back",289,4.3,66,26,100.0,7.1,185,2.6,1,1,28
35,Male,87.7,1.64,32.5,30.8,3,Endurance,70,148,168,84.5,2024-04-30,17,HIIT,0.47,2,Shoulders,385,4.5,48,19,95.8,7.7,93,3.4,1,1,21
32,Male,46.9,1.69,16.4,10.8,2,Weight Loss,53,155,161,57.8,2024-03-29,18,Strength,0.48,4,"Core, Full Body, Arms",97,1.5,39,19,91.9,7.5,58,29.0,1,1,21
28,Male,86.5,1.87,24.7,19.9,1,Muscle Gain,61,146,155,27.0,2024-12-05,18,Strength,1.13,4,"Full Body, Core",509,1.6,82,22,78.4,5.9,330,42.8,1,0,38
36,Male,75.9,1.76,24.5,21.5,3,Flexibility,50,174,184,48.9,2024-12-08,21,CrossFit,0.85,3,"Full Body, Legs, Arms",556,2.1,59,18,100.0,7.8,212,22.1,1,1,37
39,Male,90.1,1.73,30.0,28.8,3,Weight Loss,90,175,181,42.3,2024-02-09,7,Strength,1.35,5,"Back, Full Body, Core",638,2.6,97,46,97.6,6.9,330,34.3,1,1,30
24,Male,96.2,1.69,33.6,29.6,1,Weight Loss,48,156,186,34.5,2024-12-30,21,Strength,1.39,4,"Core, Legs, Full Body",725,3.8,89,22,87.8,7.5,350,52.4,0,1,43
49,Male,84.9,1.74,28.0,28.7,1,General Fitness,65,139,149,65.8,2024-10-20,17,Cardio,1.07,5,"Back, Core, Full Body",674,3.0,77,25,85.2,6.2,449,38.6,1,1,33
34,Male,107.0,1.68,37.8,37.0,2,Weight Loss,76,149,168,38.5,2024-09-06,8,Strength,1.36,4,"Arms, Core, Legs",800,1.5,96,36,94.6,8.0,373,41.4,1,1,45
35,Female,47.5,1.61,18.2,13.7,3,Endurance,75,168,185,35.7,2024-02-28,20,Strength,1.38,6,"Chest, Legs, Arms",304,2.0,96,24,100.0,7.2,237,36.9,1,1,35
42,Male,91.4,1.78,28.9,28.1,3,Muscle Gain,73,169,178,45.9,2024-10-30,17,HIIT,0.82,3,"Arms, Full Body",623,2.5,70,21,100.0,8.2,245,17.8,1,1,30
37,Male,94.1,1.78,29.8,28.1,3,General Fitness,61,135,163,38.5,2024-11-01,10,Cardio,1.66,4,"Core, Shoulders, Arms",1211,1.3,107,47,100.0,5.5,690,69.3,0,1,30
44,Male,80.5,1.82,24.3,23.1,2,General Fitness,78,147,171,96.6,2024-08-25,8,Strength,0.98,6,"Full Body, Shoulders",383,2.5,76,27,83.1,5.6,257,25.5,1,1,37
37,Male,93.7,1.85,27.5,25.3,2,General Fitness,74,141,148,44.3,2024-06-15,9,Cardio,1.64,2,Arms,1176,1.5,114,37,83.4,6.8,365,39.5,1,1,35
28,Female,80.6,1.64,29.9,26.1,1,Weight Loss,67,147,166,68.8,2024-10-11,21,Cardio,1.13,3,Chest,792,1.2,78,28,83.5,8.5,424,34.2,1,1,28
38,Female,45.0,1.54,18.9,15.2,1,Muscle Gain,67,138,161,62.9,2024-02-19,9,HIIT,0.8,6,"Back, Chest",334,1.7,67,21,68.3,9.0,348,20.2,1,0,14
23,Female,79.8,1.65,29.4,24.4,2,Muscle Gain,61,159,174,62.1,2024-08-15,21,Strength,1.09,6,"Chest, Back, Legs",443,2.8,75,35,73.2,6.1,346,35.9,1,0,37
36,Female,58.5,1.66,21.3,17.6,2,General Fitness,55,147,155,63.6,2024-03-31,10,HIIT,0.7,5,Legs,343,2.8,52,13,100.0,7.1,270,26.3,1,1,22
34,Female,64.1,1.72,21.7,17.7,2,Weight Loss,77,168,186,72.6,2024-06-06,8,Cardio,1.44,4,"Legs, Back, Chest",598,2.6,96,31,100.0,7.2,370,33.8,1,1,20
32,Male,99.7,1.74,32.8,30.5,2,Weight Loss,78,156,188,60.3,2024-07-26,8,Cardio,0.72,4,"Full Body, Legs, Back",535,3.3,47,9,95.9,7.7,304,31.6,1,1,35
33,Male,93.9,1.78,29.6,26.9,1,Weight Loss,56,150,166,64.5,2024-02-05,12,Strength,1.62,3,"Chest, Legs, Shoulders",825,3.2,111,37,91.3,7.9,363,28.8,1,1,39
18,Male,77.7,1.81,23.8,16.5,2,Muscle Gain,63,152,184,56.2,2024-11-02,8,Strength,0.92,4,Arms,348,2.7,68,23,100.0,5.9,219,29.3,1,1,38
29,Male,64.3,1.83,19.1,13.4,1,Endurance,63,141,154,57.2,2024-02-25,18,Yoga,1.21,4,"Core, Arms, Back",241,2.6,82,35,82.4,7.1,156,23.9,1,1,24
35,Male,88.5,1.66,32.3,30.6,2,Endurance,64,147,168,36.8,2024-12-16,8,Cardio,1.21,2,"Core, Arms, Shoulders",895,2.6,91,27,94.5,5.0,225,40.9,1,1,23
36,Female,45.7,1.68,16.2,11.5,3,Weight Loss,65,147,173,48.8,2024-11-01,19,HIIT,1.02,4,Arms,466,2.4,69,27,100.0,7.8,296,36.6,1,1,12
24,Male,93.3,1.76,30.0,25.3,2,Flexibility,74,155,174,59.8,2024-07-13,19,CrossFit,1.02,4,"Legs, Core, Chest",837,0.8,63,22,98.9,6.7,598,36.6,1,1,35
47,Female,63.2,1.64,23.5,22.8,3,Endurance,57,150,167,58.0,2024-06-16,9,HIIT,0.63,4,"Shoulders, Full Body",363,3.4,57,10,100.0,5.8,235,43.1,1,1,20
26,Female,54.4,1.58,21.8,15.9,1,Muscle Gain,56,145,170,63.6,2024-09-10,19,Cardio,1.24,4,"Legs, Arms, Chest",444,2.8,89,28,71.9,7.3,312,35.2,1,0,27
44,Male,75.0,1.89,20.9,19.0,2,Muscle Gain,77,150,176,50.3,2024-11-26,19,Strength,0.76,5,Core,271,1.5,59,17,100.0,6.6,119,24.6,1,1,34
39,Male,70.9,1.87,20.2,17.0,1,Flexibility,60,131,153,58.9,2024-12-04,18,CrossFit,0.91,3,"Back, Arms",536,3.6,63,30,95.4,8.3,250,20.8,1,1,35
28,Male,81.2,1.87,23.1,18.0,2,Weight Loss,52,142,157,43.9,2024-02-01,11,HIIT,0.91,4,"Full Body, Back",619,2.0,66,26,75.0,6.1,368,40.3,1,0,30
52,Male,80.8,1.88,22.8,23.1,3,General Fitness,60,147,165,56.3,2024-02-16,17,HIIT,0.94,4,"Core, Full Body, Legs",697,2.4,60,22,100.0,9.2,460,29.8,1,1,23
23,Male,85.1,1.8,26.3,20.6,2,Weight Loss,61,141,181,50.6,2024-04-21,19,Cardio,1.58,3,"Arms, Core, Full Body",1163,3.3,104,15,100.0,7.9,414,41.4,1,1,24
44,Male,80.1,1.78,25.2,24.2,3,General Fitness,80,146,167,53.6,2024-03-12,9,Yoga,0.97,3,Full Body,261,2.7,64,13,100.0,8.3,103,24.8,1,1,30
45,Male,80.0,1.84,23.6,22.5,1,Endurance,74,125,140,80.0,2024-10-24,10,HIIT,1.05,4,"Back, Legs, Shoulders",771,3.6,74,30,87.8,6.0,500,34.8,1,1,28
28,Male,70.3,1.83,21.0,15.4,3,Endurance,76,148,158,35.8,2024-11-21,7,Strength,1.05,4,Core,392,2.2,78,31,88.6,8.8,188,32.3,1,1,30
48,Female,57.1,1.64,21.3,20.4,1,Weight Loss,73,128,133,71.9,2024-01-01,12,HIIT,0.87,6,Back,421,3.9,57,16,92.3,5.8,374,41.7,1,1,17
32,Female,49.3,1.59,19.5,14.6,3,General Fitness,74,143,165,50.7,2024-03-16,7,Cardio,1.11,4,Core,458,1.9,80,28,100.0,6.8,261,32.8,1,1,18
37,Female,45.0,1.55,18.8,14.9,1,Weight Loss,58,128,153,100.0,2024-12-04,10,Strength,0.88,3,"Chest, Shoulders, Full Body",173,3.6,64,22,89.1,8.3,72,1.3,1,1,28
37,Male,70.8,1.72,23.9,21.0,1,Endurance,63,143,159,55.7,2024-03-17,11,Yoga,0.9,4,"Legs, Arms",205,0.7,67,24,73.8,7.5,127,30.8,1,0,29
33,Male,62.0,1.87,17.7,12.6,2,General Fitness,55,130,149,68.9,2024-08-19,8,Strength,1.43,5,"Back, Full Body",461,1.6,95,31,85.1,5.8,274,38.1,1,1,33
43,Female,62.0,1.69,21.7,19.7,3,Weight Loss,62,148,158,50.3,2024-09-29,7,Cardio,1.26,4,"Full Body, Legs, Chest",550,2.7,89,35,99.2,8.1,278,34.1,1,1,16
42,Male,90.3,1.92,24.4,22.7,1,General Fitness,71,150,171,32.2,2024-05-29,17,Cardio,1.15,5,"Shoulders, Core",766,2.2,76,32,75.9,7.3,536,61.6,0,0,24
18,Male,57.6,1.67,20.8,12.9,2,Endurance,66,173,196,44.6,2024-07-18,20,Cardio,1.2,5,Chest,472,2.4,74,21,94.6,6.6,276,40.2,1,1,21
48,Female,62.8,1.59,24.9,24.7,3,Endurance,78,144,159,67.6,2024-11-11,10,Cardio,1.19,2,Legs,512,2.5,74,20,100.0,5.5,173,32.4,1,1,21
18,Female,93.1,1.7,32.1,26.5,2,General Fitness,53,176,202,46.3,2024-10-22,8,CrossFit,1.14,3,"Chest, Core, Arms",788,1.5,76,23,93.3,7.4,297,40.5,1,1,34
45,Male,83.9,1.86,24.3,23.3,1,Muscle Gain,70,131,144,20.0,2024-08-16,9,Cardio,1.36,4,"Legs, Shoulders, Arms",908,1.6,84,30,76.8,6.8,580,67.1,0,0,31
46,Male,106.0,1.81,32.4,33.3,2,Muscle Gain,52,121,143,54.4,2024-04-10,20,Strength,1.33,3,"Legs, Chest, Full Body",773,2.7,98,36,91.2,7.2,288,28.4,1,1,30
24,Male,85.3,1.8,26.3,20.9,2,Endurance,65,176,196,33.2,2024-04-15,17,HIIT,0.91,4,"Back, Full Body, Arms",577,2.0,64,26,78.3,5.4,365,50.0,0,0,28
30,Male,60.7,1.7,21.0,15.9,3,Muscle Gain,72,177,190,52.6,2024-12-14,7,Strength,1.16,5,Full Body,404,3.6,84,34,100.0,6.6,219,27.3,1,1,22
23,Male,87.5,1.7,30.3,25.4,3,Weight Loss,62,164,182,81.0,2024-06-11,18,Strength,0.75,4,"Back, Shoulders, Arms",328,2.3,59,22,100.0,7.5,227,19.9,1,1,41
32,Male,85.7,1.8,26.4,22.8,2,Weight Loss,70,158,166,70.4,2024-06-02,7,Strength,1.39,4,"Shoulders, Chest, Legs",609,3.1,93,34,81.6,8.9,407,26.6,1,1,35
31,Male,73.0,1.68,25.7,21.8,3,Weight Loss,55,165,189,80.7,2024-10-18,6,Strength,1.43,4,Back,460,2.9,113,48,100.0,6.8,241,17.7,1,1,37
42,Female,58.1,1.64,21.7,19.5,2,Weight Loss,48,127,145,43.8,2024-12-13,8,Cardio,1.02,3,"Legs, Full Body, Core",492,2.0,86,30,85.9,8.4,185,30.7,1,1,18
48,Female,67.0,1.68,23.8,23.4,1,Endurance,70,125,149,57.1,2024-06-04,7,Cardio,1.16,5,"Back, Arms",592,0.9,87,33,90.5,7.8,452,31.8,1,1,28
48,Female,79.8,1.58,32.0,33.2,1,Weight Loss,82,137,162,39.1,2024-08-10,18,Strength,0.57,4,"Shoulders, Arms, Chest",248,3.4,40,16,82.6,7.2,109,27.0,1,1,26
29,Male,68.8,1.89,19.2,13.5,2,Muscle Gain,55,166,180,41.3,2024-06-25,17,Yoga,0.81,4,Core,184,1.7,66,22,100.0,6.0,106,40.4,1,1,27
32,Male,67.2,1.87,19.3,14.3,1,Muscle Gain,77,132,150,41.5,2024-02-15,19,Strength,1.41,3,"Shoulders, Back",525,2.2,86,29,84.5,6.0,198,35.3,1,1,29
18,Male,80.3,1.67,28.8,22.5,3,General Fitness,65,183,202,23.9,2024-10-25,17,CrossFit,1.55,5,"Arms, Full Body, Back",1003,2.4,110,45,100.0,7.6,689,49.2,1,1,37
26,Male,88.5,1.71,30.1,25.9,3,Muscle Gain,51,140,151,77.3,2024-01-05,12,HIIT,0.99,4,Core,775,2.5,57,19,100.0,6.5,400,35.2,1,1,29
44,Male,84.5,1.62,32.2,32.6,1,Flexibility,53,129,166,20.0,2024-11-09,17,Strength,0.83,2,"Shoulders, Chest",333,3.3,58,19,98.9,6.4,84,38.7,1,1,29
51,Female,81.1,1.65,29.8,31.3,2,Muscle Gain,65,142,156,82.4,2024-09-18,17,CrossFit,1.47,6,"Legs, Arms",1085,2.5,104,33,100.0,6.8,1168,64.9,0,1,40
22,Female,54.2,1.66,19.6,12.4,2,Weight Loss,60,164,174,79.9,2024-07-25,6,Cardio,1.64,5,"Legs, Chest, Arms",685,2.4,110,41,94.9,6.8,547,39.1,1,1,21
29,Male,65.0,1.75,21.2,15.9,3,Weight Loss,51,138,159,60.0,2024-03-06,18,Cardio,0.75,4,"Arms, Full Body",397,3.3,48,14,94.6,7.9,176,12.8,1,1,22
34,Male,78.6,1.81,23.9,20.3,3,Muscle Gain,48,150,186,27.7,2024-05-30,21,Strength,1.15,4,"Shoulders, Chest",492,3.0,80,30,81.9,6.5,244,49.1,1,1,37
37,Female,53.3,1.54,22.5,19.3,2,Weight Loss,56,148,152,23.4,2024-02-01,17,HIIT,0.71,6,"Core, Back",294,1.9,55,20,90.8,7.8,284,48.7,1,1,19
26,Male,81.9,1.84,24.3,18.9,3,Muscle Gain,66,146,164,39.0,2024-07-08,17,Cardio,1.46,5,"Arms, Chest",994,1.6,99,33,97.6,7.4,813,62.0,0,1,30
39,Male,94.9,1.74,31.3,30.3,2,Muscle Gain,64,133,156,67.5,2024-10-08,6,Strength,0.48,4,Back,245,1.8,37,6,96.5,5.3,111,34.7,1,1,36
30,Male,103.8,1.78,32.7,29.9,2,Endurance,59,157,177,55.1,2024-01-28,20,Strength,1.74,4,"Arms, Chest, Core",877,2.5,119,37,93.8,7.3,554,40.1,1,1,45
34,Female,70.2,1.65,25.9,22.7,1,Weight Loss,67,142,165,39.1,2024-01-01,20,HIIT,0.64,3,Core,416,1.5,54,15,91.4,4.3,185,44.8,1,1,25
40,Female,64.5,1.64,24.0,21.8,1,Muscle Gain,75,131,145,83.0,2024-12-26,19,Strength,1.47,3,"Full Body, Back, Shoulders",469,2.6,97,29,80.1,6.1,142,22.2,1,1,30
35,Male,114.6,1.7,39.7,39.5,2,Weight Loss,68,151,166,88.7,2024-10-13,7,Strength,1.18,3,Back,709,2.4,88,33,98.4,7.5,285,22.5,1,1,53
30,Female,68.4,1.68,24.4,20.0,1,Endurance,63,157,175,55.5,2024-07-02,20,Cardio,1.35,3,"Full Body, Core, Shoulders",672,0.5,90,42,76.9,7.0,282,36.3,1,0,24
33,Female,84.0,1.58,33.5,31.6,1,Muscle Gain,74,130,140,62.2,2024-02-26,6,Yoga,1.05,5,"Full Body, Chest, Back",275,1.4,71,22,84.8,5.2,198,33.0,1,1,27
34,Male,87.8,1.85,25.6,22.3,2,Endurance,55,152,171,24.8,2024-05-24,17,Strength,1.08,3,Shoulders,477,0.5,82,27,100.0,5.9,164,40.7,1,1,40
31,Male,82.0,1.8,25.2,21.2,1,General Fitness,62,127,143,51.7,2024-01-16,17,Strength,1.45,5,"Legs, Chest, Core",574,2.2,104,33,85.6,4.4,363,42.0,1,1,35
32,Male,94.4,1.79,29.5,26.6,2,Muscle Gain,62,131,147,65.2,2024-04-30,19,Yoga,1.26,4,Chest,362,3.4,82,33,89.4,5.7,188,34.4,1,1,35
50,Female,64.8,1.61,25.0,25.3,2,Weight Loss,52,122,144,62.1,2024-08-09,19,Strength,0.71,3,Full Body,280,1.0,49,19,94.8,7.6,110,17.7,1,1,31
40,Male,69.4,1.76,22.4,19.9,3,General Fitness,60,149,154,39.8,2024-12-25,19,HIIT,0.42,3,"Arms, Chest",248,1.4,44,15,100.0,6.4,98,31.5,1,1,26
32,Female,52.0,1.64,19.3,14.3,2,Muscle Gain,45,158,176,49.5,2024-10-29,20,CrossFit,0.95,4,"Full Body, Back, Legs",411,2.4,66,17,96.7,7.2,230,39.5,1,1,23
